"MJD","Year","Month","Day","YY.MMDD","X","timestamp","LOD[msec]","sigma_LOD[msec]"
39642,1967,6,1,67.0601,1977,1967-06-01,2.448,1.4
39643,1967,6,2,67.0602,1978,1967-06-02,2.463,1.4
39644,1967,6,3,67.0603,1979,1967-06-03,2.407,1.4
39645,1967,6,4,67.0604,1980,1967-06-04,2.291,1.4
39646,1967,6,5,67.0605,1981,1967-06-05,2.135,1.4
39647,1967,6,6,67.0606,1982,1967-06-06,1.936,1.4
39648,1967,6,7,67.0607,1983,1967-06-07,1.74,1.4
39649,1967,6,8,67.0608,1984,1967-06-08,1.556,1.4
39650,1967,6,9,67.0609,1985,1967-06-09,1.427,1.4
39651,1967,6,10,67.0610,1986,1967-06-10,1.401,1.4
39652,1967,6,11,67.0611,1987,1967-06-11,1.474,1.4
39653,1967,6,12,67.0612,1988,1967-06-12,1.64,1.4
39654,1967,6,13,67.0613,1989,1967-06-13,1.882,1.4
39655,1967,6,14,67.0614,1990,1967-06-14,2.144,1.4
39656,1967,6,15,67.0615,1991,1967-06-15,2.369,1.4
39657,1967,6,16,67.0616,1992,1967-06-16,2.509,1.4
39658,1967,6,17,67.0617,1993,1967-06-17,2.504,1.4
39659,1967,6,18,67.0618,1994,1967-06-18,2.375,1.4
39660,1967,6,19,67.0619,1995,1967-06-19,2.136,1.4
39661,1967,6,20,67.0620,1996,1967-06-20,1.844,1.4
39662,1967,6,21,67.0621,1997,1967-06-21,1.587,1.4
39663,1967,6,22,67.0622,1998,1967-06-22,1.419,1.4
39664,1967,6,23,67.0623,1999,1967-06-23,1.387,1.4
39665,1967,6,24,67.0624,2000,1967-06-24,1.458,1.4
39666,1967,6,25,67.0625,2001,1967-06-25,1.599,1.4
39667,1967,6,26,67.0626,2002,1967-06-26,1.763,1.4
39668,1967,6,27,67.0627,2003,1967-06-27,1.91,1.4
39669,1967,6,28,67.0628,2004,1967-06-28,2.005,1.4
39670,1967,6,29,67.0629,2005,1967-06-29,2.052,1.4
39671,1967,6,30,67.0630,2006,1967-06-30,2.028,1.4
39672,1967,7,1,67.0701,2007,1967-07-01,1.953,1.4
39673,1967,7,2,67.0702,2008,1967-07-02,1.828,1.4
39674,1967,7,3,67.0703,2009,1967-07-03,1.667,1.4
39675,1967,7,4,67.0704,2010,1967-07-04,1.492,1.4
39676,1967,7,5,67.0705,2011,1967-07-05,1.33,1.4
39677,1967,7,6,67.0706,2012,1967-07-06,1.223,1.4
39678,1967,7,7,67.0707,2013,1967-07-07,1.182,1.4
39679,1967,7,8,67.0708,2014,1967-07-08,1.242,1.4
39680,1967,7,9,67.0709,2015,1967-07-09,1.415,1.4
39681,1967,7,10,67.0710,2016,1967-07-10,1.656,1.4
39682,1967,7,11,67.0711,2017,1967-07-11,1.924,1.4
39683,1967,7,12,67.0712,2018,1967-07-12,2.163,1.4
39684,1967,7,13,67.0713,2019,1967-07-13,2.286,1.4
39685,1967,7,14,67.0714,2020,1967-07-14,2.288,1.4
39686,1967,7,15,67.0715,2021,1967-07-15,2.155,1.4
39687,1967,7,16,67.0716,2022,1967-07-16,1.928,1.4
39688,1967,7,17,67.0717,2023,1967-07-17,1.642,1.4
39689,1967,7,18,67.0718,2024,1967-07-18,1.375,1.4
39690,1967,7,19,67.0719,2025,1967-07-19,1.187,1.4
39691,1967,7,20,67.0720,2026,1967-07-20,1.122,1.4
39692,1967,7,21,67.0721,2027,1967-07-21,1.172,1.4
39693,1967,7,22,67.0722,2028,1967-07-22,1.309,1.4
39694,1967,7,23,67.0723,2029,1967-07-23,1.487,1.4
39695,1967,7,24,67.0724,2030,1967-07-24,1.671,1.4
39696,1967,7,25,67.0725,2031,1967-07-25,1.807,1.4
39697,1967,7,26,67.0726,2032,1967-07-26,1.894,1.4
39698,1967,7,27,67.0727,2033,1967-07-27,1.915,1.4
39699,1967,7,28,67.0728,2034,1967-07-28,1.872,1.4
39700,1967,7,29,67.0729,2035,1967-07-29,1.774,1.4
39701,1967,7,30,67.0730,2036,1967-07-30,1.639,1.4
39702,1967,7,31,67.0731,2037,1967-07-31,1.486,1.4
39703,1967,8,1,67.0801,2038,1967-08-01,1.351,1.4
39704,1967,8,2,67.0802,2039,1967-08-02,1.249,1.4
39705,1967,8,3,67.0803,2040,1967-08-03,1.211,1.4
39706,1967,8,4,67.0804,2041,1967-08-04,1.257,1.4
39707,1967,8,5,67.0805,2042,1967-08-05,1.424,1.4
39708,1967,8,6,67.0806,2043,1967-08-06,1.69,1.4
39709,1967,8,7,67.0807,2044,1967-08-07,1.999,1.4
39710,1967,8,8,67.0808,2045,1967-08-08,2.298,1.4
39711,1967,8,9,67.0809,2046,1967-08-09,2.492,1.4
39712,1967,8,10,67.0810,2047,1967-08-10,2.549,1.4
39713,1967,8,11,67.0811,2048,1967-08-11,2.442,1.4
39714,1967,8,12,67.0812,2049,1967-08-12,2.227,1.4
39715,1967,8,13,67.0813,2050,1967-08-13,1.958,1.4
39716,1967,8,14,67.0814,2051,1967-08-14,1.695,1.4
39717,1967,8,15,67.0815,2052,1967-08-15,1.506,1.4
39718,1967,8,16,67.0816,2053,1967-08-16,1.426,1.4
39719,1967,8,17,67.0817,2054,1967-08-17,1.46,1.4
39720,1967,8,18,67.0818,2055,1967-08-18,1.588,1.4
39721,1967,8,19,67.0819,2056,1967-08-19,1.76,1.4
39722,1967,8,20,67.0820,2057,1967-08-20,1.954,1.4
39723,1967,8,21,67.0821,2058,1967-08-21,2.109,1.4
39724,1967,8,22,67.0822,2059,1967-08-22,2.21,1.4
39725,1967,8,23,67.0823,2060,1967-08-23,2.253,1.4
39726,1967,8,24,67.0824,2061,1967-08-24,2.216,1.4
39727,1967,8,25,67.0825,2062,1967-08-25,2.117,1.4
39728,1967,8,26,67.0826,2063,1967-08-26,1.985,1.4
39729,1967,8,27,67.0827,2064,1967-08-27,1.822,1.4
39730,1967,8,28,67.0828,2065,1967-08-28,1.661,1.4
39731,1967,8,29,67.0829,2066,1967-08-29,1.528,1.4
39732,1967,8,30,67.0830,2067,1967-08-30,1.448,1.4
39733,1967,8,31,67.0831,2068,1967-08-31,1.449,1.4
39734,1967,9,1,67.0901,2069,1967-09-01,1.544,1.4
39735,1967,9,2,67.0902,2070,1967-09-02,1.749,1.4
39736,1967,9,3,67.0903,2071,1967-09-03,2.05,1.4
39737,1967,9,4,67.0904,2072,1967-09-04,2.372,1.4
39738,1967,9,5,67.0905,2073,1967-09-05,2.618,1.4
39739,1967,9,6,67.0906,2074,1967-09-06,2.73,1.4
39740,1967,9,7,67.0907,2075,1967-09-07,2.653,1.4
39741,1967,9,8,67.0908,2076,1967-09-08,2.439,1.4
39742,1967,9,9,67.0909,2077,1967-09-09,2.135,1.4
39743,1967,9,10,67.0910,2078,1967-09-10,1.84,1.4
39744,1967,9,11,67.0911,2079,1967-09-11,1.62,1.4
39745,1967,9,12,67.0912,2080,1967-09-12,1.515,1.4
39746,1967,9,13,67.0913,2081,1967-09-13,1.542,1.4
39747,1967,9,14,67.0914,2082,1967-09-14,1.659,1.4
39748,1967,9,15,67.0915,2083,1967-09-15,1.85,1.4
39749,1967,9,16,67.0916,2084,1967-09-16,2.073,1.4
39750,1967,9,17,67.0917,2085,1967-09-17,2.28,1.4
39751,1967,9,18,67.0918,2086,1967-09-18,2.431,1.4
39752,1967,9,19,67.0919,2087,1967-09-19,2.517,1.4
39753,1967,9,20,67.0920,2088,1967-09-20,2.521,1.4
39754,1967,9,21,67.0921,2089,1967-09-21,2.468,1.4
39755,1967,9,22,67.0922,2090,1967-09-22,2.353,1.4
39756,1967,9,23,67.0923,2091,1967-09-23,2.198,1.4
39757,1967,9,24,67.0924,2092,1967-09-24,2.049,1.4
39758,1967,9,25,67.0925,2093,1967-09-25,1.914,1.4
39759,1967,9,26,67.0926,2094,1967-09-26,1.816,1.4
39760,1967,9,27,67.0927,2095,1967-09-27,1.797,1.4
39761,1967,9,28,67.0928,2096,1967-09-28,1.859,1.4
39762,1967,9,29,67.0929,2097,1967-09-29,2.026,1.4
39763,1967,9,30,67.0930,2098,1967-09-30,2.303,1.4
39764,1967,10,1,67.1001,2099,1967-10-01,2.62,1.4
39765,1967,10,2,67.1002,2100,1967-10-02,2.922,1.4
39766,1967,10,3,67.1003,2101,1967-10-03,3.14,1.4
39767,1967,10,4,67.1004,2102,1967-10-04,3.174,1.4
39768,1967,10,5,67.1005,2103,1967-10-05,3.018,1.4
39769,1967,10,6,67.1006,2104,1967-10-06,2.731,1.4
39770,1967,10,7,67.1007,2105,1967-10-07,2.394,1.4
39771,1967,10,8,67.1008,2106,1967-10-08,2.106,1.4
39772,1967,10,9,67.1009,2107,1967-10-09,1.934,1.4
39773,1967,10,10,67.1010,2108,1967-10-10,1.909,1.4
39774,1967,10,11,67.1011,2109,1967-10-11,2.003,1.4
39775,1967,10,12,67.1012,2110,1967-10-12,2.181,1.4
39776,1967,10,13,67.1013,2111,1967-10-13,2.379,1.4
39777,1967,10,14,67.1014,2112,1967-10-14,2.568,1.4
39778,1967,10,15,67.1015,2113,1967-10-15,2.729,1.4
39779,1967,10,16,67.1016,2114,1967-10-16,2.832,1.4
39780,1967,10,17,67.1017,2115,1967-10-17,2.867,1.4
39781,1967,10,18,67.1018,2116,1967-10-18,2.823,1.4
39782,1967,10,19,67.1019,2117,1967-10-19,2.721,1.4
39783,1967,10,20,67.1020,2118,1967-10-20,2.58,1.4
39784,1967,10,21,67.1021,2119,1967-10-21,2.436,1.4
39785,1967,10,22,67.1022,2120,1967-10-22,2.299,1.4
39786,1967,10,23,67.1023,2121,1967-10-23,2.193,1.4
39787,1967,10,24,67.1024,2122,1967-10-24,2.151,1.4
39788,1967,10,25,67.1025,2123,1967-10-25,2.18,1.4
39789,1967,10,26,67.1026,2124,1967-10-26,2.303,1.4
39790,1967,10,27,67.1027,2125,1967-10-27,2.52,1.4
39791,1967,10,28,67.1028,2126,1967-10-28,2.811,1.4
39792,1967,10,29,67.1029,2127,1967-10-29,3.117,1.4
39793,1967,10,30,67.1030,2128,1967-10-30,3.382,1.4
39794,1967,10,31,67.1031,2129,1967-10-31,3.506,1.4
39795,1967,11,1,67.1101,2130,1967-11-01,3.439,1.4
39796,1967,11,2,67.1102,2131,1967-11-02,3.217,1.4
39797,1967,11,3,67.1103,2132,1967-11-03,2.889,1.4
39798,1967,11,4,67.1104,2133,1967-11-04,2.557,1.4
39799,1967,11,5,67.1105,2134,1967-11-05,2.323,1.4
39800,1967,11,6,67.1106,2135,1967-11-06,2.231,1.4
39801,1967,11,7,67.1107,2136,1967-11-07,2.277,1.4
39802,1967,11,8,67.1108,2137,1967-11-08,2.41,1.4
39803,1967,11,9,67.1109,2138,1967-11-09,2.597,1.4
39804,1967,11,10,67.1110,2139,1967-11-10,2.779,1.4
39805,1967,11,11,67.1111,2140,1967-11-11,2.924,1.4
39806,1967,11,12,67.1112,2141,1967-11-12,3.005,1.4
39807,1967,11,13,67.1113,2142,1967-11-13,3.022,1.4
39808,1967,11,14,67.1114,2143,1967-11-14,2.974,1.4
39809,1967,11,15,67.1115,2144,1967-11-15,2.857,1.4
39810,1967,11,16,67.1116,2145,1967-11-16,2.696,1.4
39811,1967,11,17,67.1117,2146,1967-11-17,2.513,1.4
39812,1967,11,18,67.1118,2147,1967-11-18,2.337,1.4
39813,1967,11,19,67.1119,2148,1967-11-19,2.197,1.4
39814,1967,11,20,67.1120,2149,1967-11-20,2.096,1.4
39815,1967,11,21,67.1121,2150,1967-11-21,2.082,1.4
39816,1967,11,22,67.1122,2151,1967-11-22,2.156,1.4
39817,1967,11,23,67.1123,2152,1967-11-23,2.324,1.4
39818,1967,11,24,67.1124,2153,1967-11-24,2.552,1.4
39819,1967,11,25,67.1125,2154,1967-11-25,2.816,1.4
39820,1967,11,26,67.1126,2155,1967-11-26,3.071,1.4
39821,1967,11,27,67.1127,2156,1967-11-27,3.24,1.4
39822,1967,11,28,67.1128,2157,1967-11-28,3.267,1.4
39823,1967,11,29,67.1129,2158,1967-11-29,3.138,1.4
39824,1967,11,30,67.1130,2159,1967-11-30,2.875,1.4
39825,1967,12,1,67.1201,2160,1967-12-01,2.556,1.4
39826,1967,12,2,67.1202,2161,1967-12-02,2.289,1.4
39827,1967,12,3,67.1203,2162,1967-12-03,2.141,1.4
39828,1967,12,4,67.1204,2163,1967-12-04,2.138,1.4
39829,1967,12,5,67.1205,2164,1967-12-05,2.268,1.4
39830,1967,12,6,67.1206,2165,1967-12-06,2.475,1.4
39831,1967,12,7,67.1207,2166,1967-12-07,2.669,1.4
39832,1967,12,8,67.1208,2167,1967-12-08,2.838,1.4
39833,1967,12,9,67.1209,2168,1967-12-09,2.949,1.4
39834,1967,12,10,67.1210,2169,1967-12-10,2.993,1.4
39835,1967,12,11,67.1211,2170,1967-12-11,2.973,1.4
39836,1967,12,12,67.1212,2171,1967-12-12,2.885,1.4
39837,1967,12,13,67.1213,2172,1967-12-13,2.752,1.4
39838,1967,12,14,67.1214,2173,1967-12-14,2.584,1.4
39839,1967,12,15,67.1215,2174,1967-12-15,2.415,1.4
39840,1967,12,16,67.1216,2175,1967-12-16,2.273,1.4
39841,1967,12,17,67.1217,2176,1967-12-17,2.175,1.4
39842,1967,12,18,67.1218,2177,1967-12-18,2.153,1.4
39843,1967,12,19,67.1219,2178,1967-12-19,2.207,1.4
39844,1967,12,20,67.1220,2179,1967-12-20,2.348,1.4
39845,1967,12,21,67.1221,2180,1967-12-21,2.545,1.4
39846,1967,12,22,67.1222,2181,1967-12-22,2.774,1.4
39847,1967,12,23,67.1223,2182,1967-12-23,2.998,1.4
39848,1967,12,24,67.1224,2183,1967-12-24,3.144,1.4
39849,1967,12,25,67.1225,2184,1967-12-25,3.187,1.4
39850,1967,12,26,67.1226,2185,1967-12-26,3.081,1.4
39851,1967,12,27,67.1227,2186,1967-12-27,2.848,1.4
39852,1967,12,28,67.1228,2187,1967-12-28,2.548,1.4
39853,1967,12,29,67.1229,2188,1967-12-29,2.252,1.4
39854,1967,12,30,67.1230,2189,1967-12-30,2.039,1.4
39855,1967,12,31,67.1231,2190,1967-12-31,1.959,1.4
39856,1968,1,1,68.0101,2191,1968-01-01,2.015,1
39857,1968,1,2,68.0102,2192,1968-01-02,2.184,1
39858,1968,1,3,68.0103,2193,1968-01-03,2.376,1
39859,1968,1,4,68.0104,2194,1968-01-04,2.552,1
39860,1968,1,5,68.0105,2195,1968-01-05,2.668,1
39861,1968,1,6,68.0106,2196,1968-01-06,2.719,1
39862,1968,1,7,68.0107,2197,1968-01-07,2.687,1
39863,1968,1,8,68.0108,2198,1968-01-08,2.604,1
39864,1968,1,9,68.0109,2199,1968-01-09,2.473,1
39865,1968,1,10,68.0110,2200,1968-01-10,2.325,1
39866,1968,1,11,68.0111,2201,1968-01-11,2.163,1
39867,1968,1,12,68.0112,2202,1968-01-12,2.022,1
39868,1968,1,13,68.0113,2203,1968-01-13,1.927,1
39869,1968,1,14,68.0114,2204,1968-01-14,1.894,1
39870,1968,1,15,68.0115,2205,1968-01-15,1.959,1
39871,1968,1,16,68.0116,2206,1968-01-16,2.106,1
39872,1968,1,17,68.0117,2207,1968-01-17,2.34,1
39873,1968,1,18,68.0118,2208,1968-01-18,2.604,1
39874,1968,1,19,68.0119,2209,1968-01-19,2.854,1
39875,1968,1,20,68.0120,2210,1968-01-20,3.033,1
39876,1968,1,21,68.0121,2211,1968-01-21,3.107,1
39877,1968,1,22,68.0122,2212,1968-01-22,3.05,1
39878,1968,1,23,68.0123,2213,1968-01-23,2.874,1
39879,1968,1,24,68.0124,2214,1968-01-24,2.623,1
39880,1968,1,25,68.0125,2215,1968-01-25,2.363,1
39881,1968,1,26,68.0126,2216,1968-01-26,2.163,1
39882,1968,1,27,68.0127,2217,1968-01-27,2.088,1
39883,1968,1,28,68.0128,2218,1968-01-28,2.135,1
39884,1968,1,29,68.0129,2219,1968-01-29,2.303,1
39885,1968,1,30,68.0130,2220,1968-01-30,2.529,1
39886,1968,1,31,68.0131,2221,1968-01-31,2.744,1
39887,1968,2,1,68.0201,2222,1968-02-01,2.916,1
39888,1968,2,2,68.0202,2223,1968-02-02,3.011,1
39889,1968,2,3,68.0203,2224,1968-02-03,3.022,1
39890,1968,2,4,68.0204,2225,1968-02-04,2.97,1
39891,1968,2,5,68.0205,2226,1968-02-05,2.843,1
39892,1968,2,6,68.0206,2227,1968-02-06,2.692,1
39893,1968,2,7,68.0207,2228,1968-02-07,2.532,1
39894,1968,2,8,68.0208,2229,1968-02-08,2.379,1
39895,1968,2,9,68.0209,2230,1968-02-09,2.277,1
39896,1968,2,10,68.0210,2231,1968-02-10,2.23,1
39897,1968,2,11,68.0211,2232,1968-02-11,2.256,1
39898,1968,2,12,68.0212,2233,1968-02-12,2.379,1
39899,1968,2,13,68.0213,2234,1968-02-13,2.593,1
39900,1968,2,14,68.0214,2235,1968-02-14,2.86,1
39901,1968,2,15,68.0215,2236,1968-02-15,3.133,1
39902,1968,2,16,68.0216,2237,1968-02-16,3.334,1
39903,1968,2,17,68.0217,2238,1968-02-17,3.423,1
39904,1968,2,18,68.0218,2239,1968-02-18,3.342,1
39905,1968,2,19,68.0219,2240,1968-02-19,3.125,1
39906,1968,2,20,68.0220,2241,1968-02-20,2.821,1
39907,1968,2,21,68.0221,2242,1968-02-21,2.513,1
39908,1968,2,22,68.0222,2243,1968-02-22,2.26,1
39909,1968,2,23,68.0223,2244,1968-02-23,2.104,1
39910,1968,2,24,68.0224,2245,1968-02-24,2.085,1
39911,1968,2,25,68.0225,2246,1968-02-25,2.182,1
39912,1968,2,26,68.0226,2247,1968-02-26,2.364,1
39913,1968,2,27,68.0227,2248,1968-02-27,2.558,1
39914,1968,2,28,68.0228,2249,1968-02-28,2.731,1
39915,1968,2,29,68.0229,2250,1968-02-29,2.844,1
39916,1968,3,1,68.0301,2251,1968-03-01,2.861,1
39917,1968,3,2,68.0302,2252,1968-03-02,2.804,1
39918,1968,3,3,68.0303,2253,1968-03-03,2.68,1
39919,1968,3,4,68.0304,2254,1968-03-04,2.522,1
39920,1968,3,5,68.0305,2255,1968-03-05,2.345,1
39921,1968,3,6,68.0306,2256,1968-03-06,2.179,1
39922,1968,3,7,68.0307,2257,1968-03-07,2.039,1
39923,1968,3,8,68.0308,2258,1968-03-08,1.966,1
39924,1968,3,9,68.0309,2259,1968-03-09,1.971,1
39925,1968,3,10,68.0310,2260,1968-03-10,2.066,1
39926,1968,3,11,68.0311,2261,1968-03-11,2.248,1
39927,1968,3,12,68.0312,2262,1968-03-12,2.514,1
39928,1968,3,13,68.0313,2263,1968-03-13,2.82,1
39929,1968,3,14,68.0314,2264,1968-03-14,3.1,1
39930,1968,3,15,68.0315,2265,1968-03-15,3.275,1
39931,1968,3,16,68.0316,2266,1968-03-16,3.29,1
39932,1968,3,17,68.0317,2267,1968-03-17,3.137,1
39933,1968,3,18,68.0318,2268,1968-03-18,2.859,1
39934,1968,3,19,68.0319,2269,1968-03-19,2.529,1
39935,1968,3,20,68.0320,2270,1968-03-20,2.243,1
39936,1968,3,21,68.0321,2271,1968-03-21,2.074,1
39937,1968,3,22,68.0322,2272,1968-03-22,2.049,1
39938,1968,3,23,68.0323,2273,1968-03-23,2.135,1
39939,1968,3,24,68.0324,2274,1968-03-24,2.306,1
39940,1968,3,25,68.0325,2275,1968-03-25,2.52,1
39941,1968,3,26,68.0326,2276,1968-03-26,2.72,1
39942,1968,3,27,68.0327,2277,1968-03-27,2.877,1
39943,1968,3,28,68.0328,2278,1968-03-28,2.955,1
39944,1968,3,29,68.0329,2279,1968-03-29,2.96,1
39945,1968,3,30,68.0330,2280,1968-03-30,2.9,1
39946,1968,3,31,68.0331,2281,1968-03-31,2.773,1
39947,1968,4,1,68.0401,2282,1968-04-01,2.628,1
39948,1968,4,2,68.0402,2283,1968-04-02,2.483,1
39949,1968,4,3,68.0403,2284,1968-04-03,2.387,1
39950,1968,4,4,68.0404,2285,1968-04-04,2.343,1
39951,1968,4,5,68.0405,2286,1968-04-05,2.359,1
39952,1968,4,6,68.0406,2287,1968-04-06,2.447,1
39953,1968,4,7,68.0407,2288,1968-04-07,2.626,1
39954,1968,4,8,68.0408,2289,1968-04-08,2.893,1
39955,1968,4,9,68.0409,2290,1968-04-09,3.234,1
39956,1968,4,10,68.0410,2291,1968-04-10,3.56,1
39957,1968,4,11,68.0411,2292,1968-04-11,3.826,1
39958,1968,4,12,68.0412,2293,1968-04-12,3.937,1
39959,1968,4,13,68.0413,2294,1968-04-13,3.871,1
39960,1968,4,14,68.0414,2295,1968-04-14,3.631,1
39961,1968,4,15,68.0415,2296,1968-04-15,3.296,1
39962,1968,4,16,68.0416,2297,1968-04-16,2.957,1
39963,1968,4,17,68.0417,2298,1968-04-17,2.712,1
39964,1968,4,18,68.0418,2299,1968-04-18,2.608,1
39965,1968,4,19,68.0419,2300,1968-04-19,2.623,1
39966,1968,4,20,68.0420,2301,1968-04-20,2.756,1
39967,1968,4,21,68.0421,2302,1968-04-21,2.922,1
39968,1968,4,22,68.0422,2303,1968-04-22,3.08,1
39969,1968,4,23,68.0423,2304,1968-04-23,3.191,1
39970,1968,4,24,68.0424,2305,1968-04-24,3.223,1
39971,1968,4,25,68.0425,2306,1968-04-25,3.189,1
39972,1968,4,26,68.0426,2307,1968-04-26,3.09,1
39973,1968,4,27,68.0427,2308,1968-04-27,2.921,1
39974,1968,4,28,68.0428,2309,1968-04-28,2.714,1
39975,1968,4,29,68.0429,2310,1968-04-29,2.497,1
39976,1968,4,30,68.0430,2311,1968-04-30,2.31,1
39977,1968,5,1,68.0501,2312,1968-05-01,2.169,1
39978,1968,5,2,68.0502,2313,1968-05-02,2.094,1
39979,1968,5,3,68.0503,2314,1968-05-03,2.106,1
39980,1968,5,4,68.0504,2315,1968-05-04,2.19,1
39981,1968,5,5,68.0505,2316,1968-05-05,2.364,1
39982,1968,5,6,68.0506,2317,1968-05-06,2.605,1
39983,1968,5,7,68.0507,2318,1968-05-07,2.873,1
39984,1968,5,8,68.0508,2319,1968-05-08,3.132,1
39985,1968,5,9,68.0509,2320,1968-05-09,3.313,1
39986,1968,5,10,68.0510,2321,1968-05-10,3.335,1
39987,1968,5,11,68.0511,2322,1968-05-11,3.184,1
39988,1968,5,12,68.0512,2323,1968-05-12,2.897,1
39989,1968,5,13,68.0513,2324,1968-05-13,2.569,1
39990,1968,5,14,68.0514,2325,1968-05-14,2.285,1
39991,1968,5,15,68.0515,2326,1968-05-15,2.141,1
39992,1968,5,16,68.0516,2327,1968-05-16,2.153,1
39993,1968,5,17,68.0517,2328,1968-05-17,2.289,1
39994,1968,5,18,68.0518,2329,1968-05-18,2.497,1
39995,1968,5,19,68.0519,2330,1968-05-19,2.693,1
39996,1968,5,20,68.0520,2331,1968-05-20,2.841,1
39997,1968,5,21,68.0521,2332,1968-05-21,2.928,1
39998,1968,5,22,68.0522,2333,1968-05-22,2.93,1
39999,1968,5,23,68.0523,2334,1968-05-23,2.861,1
40000,1968,5,24,68.0524,2335,1968-05-24,2.733,1
40001,1968,5,25,68.0525,2336,1968-05-25,2.565,1
40002,1968,5,26,68.0526,2337,1968-05-26,2.37,1
40003,1968,5,27,68.0527,2338,1968-05-27,2.196,1
40004,1968,5,28,68.0528,2339,1968-05-28,2.062,1
40005,1968,5,29,68.0529,2340,1968-05-29,1.99,1
40006,1968,5,30,68.0530,2341,1968-05-30,1.984,1
40007,1968,5,31,68.0531,2342,1968-05-31,2.058,1
40008,1968,6,1,68.0601,2343,1968-06-01,2.196,1
40009,1968,6,2,68.0602,2344,1968-06-02,2.404,1
40010,1968,6,3,68.0603,2345,1968-06-03,2.638,1
40011,1968,6,4,68.0604,2346,1968-06-04,2.86,1
40012,1968,6,5,68.0605,2347,1968-06-05,3.037,1
40013,1968,6,6,68.0606,2348,1968-06-06,3.105,1
40014,1968,6,7,68.0607,2349,1968-06-07,3.016,1
40015,1968,6,8,68.0608,2350,1968-06-08,2.783,1
40016,1968,6,9,68.0609,2351,1968-06-09,2.46,1
40017,1968,6,10,68.0610,2352,1968-06-10,2.139,1
40018,1968,6,11,68.0611,2353,1968-06-11,1.914,1
40019,1968,6,12,68.0612,2354,1968-06-12,1.839,1
40020,1968,6,13,68.0613,2355,1968-06-13,1.903,1
40021,1968,6,14,68.0614,2356,1968-06-14,2.061,1
40022,1968,6,15,68.0615,2357,1968-06-15,2.24,1
40023,1968,6,16,68.0616,2358,1968-06-16,2.376,1
40024,1968,6,17,68.0617,2359,1968-06-17,2.412,1
40025,1968,6,18,68.0618,2360,1968-06-18,2.372,1
40026,1968,6,19,68.0619,2361,1968-06-19,2.255,1
40027,1968,6,20,68.0620,2362,1968-06-20,2.078,1
40028,1968,6,21,68.0621,2363,1968-06-21,1.872,1
40029,1968,6,22,68.0622,2364,1968-06-22,1.636,1
40030,1968,6,23,68.0623,2365,1968-06-23,1.408,1
40031,1968,6,24,68.0624,2366,1968-06-24,1.222,1
40032,1968,6,25,68.0625,2367,1968-06-25,1.104,1
40033,1968,6,26,68.0626,2368,1968-06-26,1.06,1
40034,1968,6,27,68.0627,2369,1968-06-27,1.098,1
40035,1968,6,28,68.0628,2370,1968-06-28,1.223,1
40036,1968,6,29,68.0629,2371,1968-06-29,1.419,1
40037,1968,6,30,68.0630,2372,1968-06-30,1.648,1
40038,1968,7,1,68.0701,2373,1968-07-01,1.882,1
40039,1968,7,2,68.0702,2374,1968-07-02,2.089,1
40040,1968,7,3,68.0703,2375,1968-07-03,2.206,1
40041,1968,7,4,68.0704,2376,1968-07-04,2.202,1
40042,1968,7,5,68.0705,2377,1968-07-05,2.072,1
40043,1968,7,6,68.0706,2378,1968-07-06,1.845,1
40044,1968,7,7,68.0707,2379,1968-07-07,1.608,1
40045,1968,7,8,68.0708,2380,1968-07-08,1.417,1
40046,1968,7,9,68.0709,2381,1968-07-09,1.341,1
40047,1968,7,10,68.0710,2382,1968-07-10,1.427,1
40048,1968,7,11,68.0711,2383,1968-07-11,1.627,1
40049,1968,7,12,68.0712,2384,1968-07-12,1.893,1
40050,1968,7,13,68.0713,2385,1968-07-13,2.139,1
40051,1968,7,14,68.0714,2386,1968-07-14,2.287,1
40052,1968,7,15,68.0715,2387,1968-07-15,2.347,1
40053,1968,7,16,68.0716,2388,1968-07-16,2.302,1
40054,1968,7,17,68.0717,2389,1968-07-17,2.187,1
40055,1968,7,18,68.0718,2390,1968-07-18,2.026,1
40056,1968,7,19,68.0719,2391,1968-07-19,1.834,1
40057,1968,7,20,68.0720,2392,1968-07-20,1.657,1
40058,1968,7,21,68.0721,2393,1968-07-21,1.499,1
40059,1968,7,22,68.0722,2394,1968-07-22,1.383,1
40060,1968,7,23,68.0723,2395,1968-07-23,1.349,1
40061,1968,7,24,68.0724,2396,1968-07-24,1.397,1
40062,1968,7,25,68.0725,2397,1968-07-25,1.529,1
40063,1968,7,26,68.0726,2398,1968-07-26,1.74,1
40064,1968,7,27,68.0727,2399,1968-07-27,1.983,1
40065,1968,7,28,68.0728,2400,1968-07-28,2.234,1
40066,1968,7,29,68.0729,2401,1968-07-29,2.447,1
40067,1968,7,30,68.0730,2402,1968-07-30,2.567,1
40068,1968,7,31,68.0731,2403,1968-07-31,2.569,1
40069,1968,8,1,68.0801,2404,1968-08-01,2.471,1
40070,1968,8,2,68.0802,2405,1968-08-02,2.273,1
40071,1968,8,3,68.0803,2406,1968-08-03,2.05,1
40072,1968,8,4,68.0804,2407,1968-08-04,1.85,1
40073,1968,8,5,68.0805,2408,1968-08-05,1.75,1
40074,1968,8,6,68.0806,2409,1968-08-06,1.81,1
40075,1968,8,7,68.0807,2410,1968-08-07,1.993,1
40076,1968,8,8,68.0808,2411,1968-08-08,2.252,1
40077,1968,8,9,68.0809,2412,1968-08-09,2.526,1
